LOCATION,TIME,M3,CPI,c_m3,c_cpi
EA19,1996-01-01,37.31175,71.23,5.390956405611035,2.3518656835446468
EA19,1997-01-01,38.84209,72.44,4.101496177477592,1.6987224484065615
EA19,1998-01-01,40.85061,73.33,5.170988481824754,1.228602981778024
EA19,1999-01-01,42.76321,74.19,4.681937430065298,1.1727805809354963
EA19,2000-01-01,45.20986,75.81,5.721389951783316,2.1835826930853277
EA19,2001-01-01,48.87485,77.64,8.106616565501426,2.413929560743963
EA19,2002-01-01,52.42364,79.4,7.260973690967843,2.2668727460072193
EA19,2003-01-01,56.44278,81.08,7.666655730124806,2.1158690176322326
EA19,2004-01-01,59.63414,82.85,5.654150982641187,2.183029107054756
EA19,2005-01-01,64.15334,84.67,7.578209394819809,2.196741098370558
EA19,2006-01-01,69.68994,86.53,8.630259936583204,2.196763906932797
EA19,2007-01-01,77.42722,88.41,11.102434583815107,2.1726568820062355
EA19,2008-01-01,85.48515,91.37,10.407102308464644,3.348037552313096
EA19,2009-01-01,88.74383,91.65,3.811983718809639,0.3064463171719395
EA19,2010-01-01,87.74624,93.13,-1.1241232207354612,1.614839061647561
EA19,2011-01-01,88.61709,95.67,0.9924641785220704,2.7273703425319513
EA19,2012-01-01,91.03355,98.06,2.7268555083449484,2.498170795442668
EA19,2013-01-01,92.73474,99.38,1.8687505870088519,1.3461146236997688
EA19,2014-01-01,94.3144,99.81,1.7034177267332653,0.4326826323203933
EA19,2015-01-01,100.0,100.0,6.0283477390515054,0.19036168720568852
EA19,2016-01-01,104.8844,100.23,4.884399999999999,0.23000000000000398
EA19,2017-01-01,109.8652,101.78,4.748847302363366,1.546443180684423
EA19,2018-01-01,113.9996,103.56,3.763157032436112,1.7488701120062893
EA19,2019-01-01,119.8679,104.8,5.147649640875938,1.1973735032831159
EA19,2020-01-01,130.1249,105.06,8.556919742483176,0.24809160305344
GBR,1988-01-01,13.72964,48.2,17.296622144610968,4.209389092995638
GBR,1989-01-01,16.29943,51.0,18.717096733781812,5.809128630705388
GBR,1990-01-01,18.86749,55.1,15.755520285065177,8.039215686274511
GBR,1991-01-01,19.97495,59.2,5.869673178573301,7.441016333938296
GBR,1992-01-01,20.63059,61.9,3.282311094646053,4.5608108108108025
GBR,1993-01-01,21.34697,63.5,3.4724164456760436,2.584814216478193
GBR,1994-01-01,22.53084,64.9,5.545845616497341,2.204724409448828
GBR,1995-01-01,24.21941,66.6,7.494483117362684,2.6194144838212456
GBR,1996-01-01,28.00851,68.5,15.64488978055205,2.8528528528528616
GBR,1997-01-01,31.27462,70.0,11.661134419503206,2.18978102189781
GBR,1998-01-01,34.06225,71.3,8.913393671929509,1.857142857142853
GBR,1999-01-01,35.32237,72.6,3.6994620144001074,1.8232819074333761
GBR,2000-01-01,38.03651,73.4,7.683912489450737,1.1019283746556632
GBR,2001-01-01,41.97175,74.6,10.345954452708726,1.6348773841961697
GBR,2002-01-01,44.20831,75.7,5.328727060463281,1.4745308310992074
GBR,2003-01-01,46.79058,76.7,5.841141631516792,1.321003963011889
GBR,2004-01-01,51.61018,77.8,10.300363876660647,1.434159061277698
GBR,2005-01-01,56.82588,79.4,10.105951965290565,2.05655526992289
GBR,2006-01-01,64.04153,81.4,12.697823597276445,2.5188916876574305
GBR,2007-01-01,72.68065,83.3,13.48987133817697,2.3341523341523236
GBR,2008-01-01,83.13216,86.2,14.380044757442315,3.481392557022816
GBR,2009-01-01,91.87347,87.9,10.514955944847335,1.972157772621813
GBR,2010-01-01,99.9251,90.1,8.763824856076518,2.502844141069384
GBR,2011-01-01,98.32787,93.6,-1.5984272219892661,3.88457269700333
GBR,2012-01-01,96.66693,96.0,-1.6891853754179875,2.5641025641025705
GBR,2013-01-01,100.7183,98.2,4.191060996764877,2.2916666666666696
GBR,2014-01-01,100.2212,99.6,-0.493554795901046,1.4256619144602765
GBR,2015-01-01,100.0,100.0,-0.22071178553040283,0.40160642570281696
GBR,2016-01-01,106.4967,101.0,6.496700000000004,1.0
GBR,2017-01-01,115.5514,103.6,8.502329180152996,2.5742574257425686
GBR,2018-01-01,119.6642,106.0,3.559281843404747,2.316602316602322
GBR,2019-01-01,121.3356,107.8,1.396741882701765,1.6981132075471672
GBR,2020-01-01,131.6879,108.9,8.531955996426452,1.0204081632653141
HUN,1991-01-01,5.979039,11.17109,35.03548300108814,34.81748435087067
HUN,1992-01-01,8.184384,13.8137,36.88460637236184,23.655793660242658
HUN,1993-01-01,9.80731,16.91684,19.82954367732501,22.464220303032494
HUN,1994-01-01,11.21764,20.10872,14.38039584758716,18.86806282970106
HUN,1995-01-01,12.89369,25.80059,14.941199753245783,28.305481403092774
HUN,1996-01-01,15.84715,31.85574,22.906243286444766,23.469036948379866
HUN,1997-01-01,18.80509,37.68695,18.665438264924614,18.305052715774305
HUN,1998-01-01,22.22656,43.02109,18.194382478360907,14.1538118632577
HUN,1999-01-01,25.37369,47.32222,14.159321100521183,9.99772437193014
HUN,2000-01-01,29.86807,51.96151,17.712756796508508,9.803618680611338
HUN,2001-01-01,34.73866,56.69874,16.307012806652736,9.116805881892201
HUN,2002-01-01,38.23141,59.68419,10.054360185453307,5.265460925586706
HUN,2003-01-01,43.67159,62.46608,14.229608586238397,4.661016594176778
HUN,2004-01-01,48.80216,66.679,11.74807237382472,6.7443322840171875
HUN,2005-01-01,55.53543,69.05379,13.79707373608053,3.561526117668238
HUN,2006-01-01,64.50646,71.76783,16.153705841478146,3.9303273578466826
HUN,2007-01-01,70.79895,77.47964,9.754821455091474,7.958733042367312
HUN,2008-01-01,77.94234,82.16136,10.089683533442228,6.04251645980802
HUN,2009-01-01,84.84218,85.62177,8.852492752976106,4.211724343413979
HUN,2010-01-01,87.23272,89.77917,2.8176315130045,4.855540827992689
HUN,2011-01-01,89.29594,93.30743,2.3651904927417156,3.9299316311344863
HUN,2012-01-01,88.43958,98.5813,-0.9590133661171999,5.6521436717311815
HUN,2013-01-01,91.75094,100.2899,3.7442059313262153,1.7331887487789308
HUN,2014-01-01,95.52667,100.0617,4.115194896095883,-0.22754036049492626
HUN,2015-01-01,100.0,100.0,4.682807429590087,-0.06166195457402969
HUN,2016-01-01,104.5648,100.3948,4.564800000000005,0.3948000000000036
HUN,2017-01-01,114.5949,102.7523,9.592233715361184,2.348229191153328
HUN,2018-01-01,130.3716,105.681,13.767366610555973,2.8502525004306394
HUN,2019-01-01,140.2549,109.2092,7.580868839532529,3.3385376747002757
HUN,2020-01-01,159.909,112.8423,14.013128953070446,3.3267343776897906
IDN,1992-01-01,2.47378,11.25164,21.0242872434732,7.523544223960403
IDN,1993-01-01,2.953475,12.33988,19.391174639620335,9.671834505903146
IDN,1994-01-01,3.589474,13.39272,21.533921905551935,8.532011656515296
IDN,1995-01-01,4.468691,14.65436,24.494313094341948,9.42034179763334
IDN,1996-01-01,5.725477,15.82279,28.124253836302398,7.973258470516617
IDN,1997-01-01,7.219032,16.80794,26.086123479318854,6.226145957824119
IDN,1998-01-01,11.59667,26.63236,60.64023542214523,58.451065389333856
IDN,1999-01-01,14.31399,32.08609,23.43189898479478,20.477832231165397
IDN,2000-01-01,15.70111,33.26962,9.69065927809087,3.6886077424828163
IDN,2001-01-01,18.02456,37.09566,14.797998358077876,11.500101293612607
IDN,2002-01-01,19.518,41.51009,8.285583670280992,11.900125243761657
IDN,2003-01-01,20.74264,44.31506,6.274413362024801,6.757320930886935
IDN,2004-01-01,22.23023,47.00235,7.171652210133316,6.064055876264179
IDN,2005-01-01,25.03626,51.9156,12.62258645097239,10.453200744218105
IDN,2006-01-01,28.92714,58.72105,15.540979363531148,13.108680242547521
IDN,2007-01-01,33.48408,62.48305,15.753164675111321,6.4065611905781665
IDN,2008-01-01,39.02827,68.87299,16.55768950498267,10.226677474931206
IDN,2009-01-01,45.27587,71.89404,16.007883516230667,4.386407501692612
IDN,2010-01-01,50.73805,75.58522,12.06421875493503,5.1341947121068765
IDN,2011-01-01,58.82866,79.63361,15.945843405491535,5.3560603514814105
IDN,2012-01-01,69.75153,83.04153,18.567259563620865,4.279499573107373
IDN,2013-01-01,79.41176,88.36657,13.849488319467685,6.412502274464357
IDN,2014-01-01,88.62045,94.01755,11.596128835326157,6.3949296662753845
IDN,2015-01-01,100.0,100.0,12.840772079130714,6.363120502501927
IDN,2016-01-01,107.7676,103.5258,7.7676000000000025,3.525800000000004
IDN,2017-01-01,118.5173,107.4689,9.974890412331726,3.8088090118598465
IDN,2018-01-01,126.768,110.9061,6.9615996989469,3.1983206304335394
IND,1958-01-01,0.02932629,1.598252,9.301451884318867,4.775172068380255
IND,1959-01-01,0.03262416,1.671093,11.2454388195711,4.557541614213524
IND,1960-01-01,0.03573024,1.700837,9.520796857298409,1.7799129073007902
IND,1961-01-01,0.03628586,1.729669,1.5550413319361966,1.6951653803392077
IND,1962-01-01,0.03954981,1.792495,8.995101673213737,3.6322556512257576
IND,1963-01-01,0.04288197,1.845304,8.425223787421483,2.9461170045104788
IND,1964-01-01,0.0474269,2.09175,10.598696841586342,13.355306225966029
IND,1965-01-01,0.05196596,2.289938,9.570644507652824,9.474746026054719
IND,1966-01-01,0.05787348,2.537294,11.368057089679475,10.801864504628526
IND,1967-01-01,0.06331703,2.86872,9.405948976975289,13.062183570370639
IND,1968-01-01,0.06980743,2.961592,10.250638730212088,3.2374020469059315
IND,1969-01-01,0.07847765,2.944293,12.420196532088335,-0.5841115183995619
IND,1970-01-01,0.09086841,3.094223,15.788902955172588,5.092224177417122
IND,1971-01-01,0.1045746,3.189524,15.083558741701331,3.079965471137668
IND,1972-01-01,0.1211847,3.394996,15.883493697322297,6.442089791454772
IND,1973-01-01,0.1447047,3.970136,19.408390663177766,16.94081524691046
IND,1974-01-01,0.1673936,5.105545,15.679449250784538,28.598743216857056
IND,1975-01-01,0.1870395,5.399033,11.736350732644494,5.74841667246102
IND,1976-01-01,0.2194455,4.986875,17.325752047027493,-7.633922593175478
IND,1977-01-01,0.2655954,5.401158,21.030233019132314,8.307467101140478
IND,1978-01-01,0.3172454,5.537431,19.446872950359843,2.523033023659002
IND,1979-01-01,0.3854535,5.884943,21.50010685734135,6.275689936362188
IND,1980-01-01,0.4484516,6.552652,16.343891027062927,11.34605721754655
IND,1981-01-01,0.5308509,7.411872,18.37417906413981,13.11255351268463
IND,1982-01-01,0.6049589,7.996724,13.960228757264977,7.890746089516935
IND,1983-01-01,0.708602,8.945781,17.13225476970419,11.868072475678787
IND,1984-01-01,0.8367461,9.689973,18.08407258235231,8.318915922489047
IND,1985-01-01,0.9813417,10.22839,17.280701995503765,5.556434470973232
IND,1986-01-01,1.147781,11.1213,16.960381893483174,8.729721881938415
IND,1987-01-01,1.353069,12.1001,17.885641947374992,8.801129364372867
IND,1988-01-01,1.580413,13.23551,16.802099523379812,9.383476169618435
IND,1989-01-01,1.876335,14.17182,18.72434610446763,7.074226833722316
IND,1990-01-01,2.209337,15.44321,17.74747046769367,8.97125422140558
IND,1991-01-01,2.564128,17.58522,16.058709015419563,13.870238117593422
IND,1992-01-01,3.051761,19.65814,19.017498346416392,11.787853663474213
IND,1993-01-01,3.510158,20.90189,15.020737207140407,6.326895626951493
IND,1994-01-01,4.1882,23.0439,19.31656637678418,10.24792494841375
IND,1995-01-01,4.903782,25.40011,17.085669261257806,10.224875129643857
IND,1996-01-01,5.668451,27.68032,15.593454195149796,8.977165846919547
IND,1997-01-01,6.627251,29.6634,16.91467386769331,7.164223534988039
IND,1998-01-01,7.887991,33.58812,19.02357402790388,13.230850138554597
IND,1999-01-01,9.328089,35.15663,18.256841317389938,4.66983564426945
IND,2000-01-01,10.8059,36.56621,15.842591124505772,4.009428662531074
IND,2001-01-01,12.61409,37.94815,16.733358628156836,3.7792814732508515
IND,2002-01-01,14.59233,39.57885,15.682780129204733,4.297179177377565
IND,2003-01-01,16.50912,41.08516,13.135599318271987,3.805845798955753
IND,2004-01-01,18.88577,42.63294,14.395982341881345,3.7672483203180804
IND,2005-01-01,21.67507,44.44328,14.769321028478059,4.246340974842466
IND,2006-01-01,25.73072,47.01944,18.711127576519935,5.796511868610961
IND,2007-01-01,31.30943,50.01594,21.681126684367936,6.372895976642846
IND,2008-01-01,38.01601,54.1919,21.42031969282099,8.34925825646783
IND,2009-01-01,45.63882,60.08926,20.05157826926077,10.882364338581976
IND,2010-01-01,53.06315,67.29359,16.267576593785723,11.989380464994895
IND,2011-01-01,61.8573,73.2547,16.572988976342344,8.85836228978125
IND,2012-01-01,70.3542,80.07651,13.736293048678172,9.312453671914566
IND,2013-01-01,79.6637,88.81097,13.232330123858988,10.907643202731986
IND,2014-01-01,89.97865,94.4533,12.94811815168012,6.353190377269837
IND,2015-01-01,100.0,100.0,11.13747538999529,5.872425844306129
IND,2016-01-01,110.2528,104.941,10.252799999999993,4.9410000000000025
IND,2017-01-01,117.9072,107.555,6.942590120160223,2.4909234712838684
IND,2018-01-01,129.2797,112.7829,9.64529731856917,4.8606759332434475
ISL,1962-01-01,0.00296332,0.04104652,26.979909945271274,11.016292244536759
ISL,1963-01-01,0.003572257,0.04635302,20.549147577716884,12.928014360291684
ISL,1964-01-01,0.004139266,0.05527368,15.872570198616724,19.245045953855858
ISL,1965-01-01,0.004915094,0.0593181,18.743129820601045,7.31708111347028
ISL,1966-01-01,0.005876866,0.06565721,19.567723425025026,10.686636962411127
ISL,1967-01-01,0.006367922,0.06783718,8.355746072821809,3.3202294157793233
ISL,1977-01-01,0.05327739,0.5610358,37.342311547218365,30.316758687810236
ISL,1978-01-01,0.07699662,0.8064889,44.520255215204806,43.749988859890934
ISL,1979-01-01,0.119908,1.164928,55.73151133127662,44.444393469023574
ISL,1980-01-01,0.1913062,1.846743,59.544150515395145,58.528509916492695
ISL,1981-01-01,0.3329436,2.803231,74.0370150052638,51.793238149542184
ISL,1982-01-01,0.5222328,4.211664,56.85323279978953,50.24320150569111
ISL,1983-01-01,0.9142283,7.747358,75.06144769152759,83.95004919670706
ISL,1984-01-01,1.336519,10.1376,46.190945959559556,30.852349923677213
ISL,1985-01-01,1.918661,13.38109,43.556582435416175,31.994653566919183
ISL,1986-01-01,2.695691,16.34211,40.49855602422732,22.128391633267555
ISL,1987-01-01,3.654595,19.33236,35.57173281359028,18.29782078324035
ISL,1988-01-01,4.690701,24.3057,28.350774846460407,25.725467558021887
ISL,1989-01-01,5.825737,29.35113,24.19757729175235,20.75821720830916
ISL,1990-01-01,7.159019,33.9037,22.88606574584468,15.510714578961693
ISL,1991-01-01,8.032939,36.21213,12.207259123072602,6.8087848818860515
ISL,1992-01-01,8.700785,37.64168,8.313843787435694,3.9477103390493706
ISL,1993-01-01,9.031529,39.16348,3.8013121804526953,4.042858873461543
ISL,1994-01-01,9.480576,39.77155,4.971993114344187,1.5526454748147966
ISL,1995-01-01,9.668648,40.42827,1.983761324206462,1.6512305907111993
ISL,1996-01-01,10.17552,41.34212,5.2424289311184085,2.2604232137561255
ISL,1997-01-01,10.93218,42.09266,7.43608189065522,1.8154366539500173
ISL,1998-01-01,12.42791,42.79108,13.681900590733047,1.6592441532561701
ISL,1999-01-01,14.54384,44.17401,17.02563021457348,3.2318184070138023
ISL,2000-01-01,16.47165,46.443,13.255165073323147,5.13648183626525
ISL,2001-01-01,18.66933,49.41771,13.342197047654595,6.405077191395908
ISL,2002-01-01,21.31321,51.98596,14.16162229710441,5.197023496232422
ISL,2003-01-01,25.00447,53.05462,17.31911804932246,2.0556704156276067
ISL,2004-01-01,29.52952,54.73019,18.09696426278981,3.1581980984879365
ISL,2005-01-01,35.10664,56.9123,18.886592128825654,3.9870316547411977
ISL,2006-01-01,42.18632,60.71807,20.166213570993985,6.687078188721937
ISL,2007-01-01,56.98773,63.78529,35.08580506666615,5.051576902889051
ISL,2008-01-01,80.05077,71.88245,40.47018542412551,12.694400229269165
ISL,2009-01-01,93.3546,80.51058,16.6192405144885,12.00311063409775
ISL,2010-01-01,88.53751,84.85552,-5.159992116082129,5.3967317090499085
ISL,2011-01-01,86.46216,88.25061,-2.3440347486618953,4.001024329354173
ISL,2012-01-01,87.00611,92.8272,0.6291191429869546,5.185901831160159
ISL,2013-01-01,86.03509,96.42172,-1.116036563409179,3.8722701966664816
ISL,2014-01-01,91.62878,98.39318,6.501637878219236,2.044622311238596
ISL,2015-01-01,100.0,100.0,9.13601599846685,1.6330603401577213
ISL,2016-01-01,96.65594,101.6969,-3.344059999999999,1.6968999999999994
ISL,2017-01-01,99.06471,103.4872,2.4921075724885653,1.7604273089936882
ISL,2018-01-01,104.7006,106.2637,5.689099579456689,2.6829404989216044
ISL,2019-01-01,111.7516,109.4665,6.734440872354123,3.0140113698280753
ISL,2020-01-01,122.7703,112.584,9.859993056027843,2.8479032398039648
ISR,1984-01-01,0.1877765,2.574865,422.5614503980369,373.21560337050084
ISR,1985-01-01,0.8199005,10.52587,336.63637356112184,308.79308235577395
ISR,1986-01-01,1.225479,15.5746,49.46679505622937,47.96496631632351
ISR,1987-01-01,1.623394,18.54839,32.47016064738767,19.093845106776428
ISR,1988-01-01,1.943591,21.59778,19.723924075116706,16.440186991970727
ISR,1989-01-01,2.338462,25.98286,20.316568660793333,20.30338303288578
ISR,1990-01-01,2.934158,30.46875,25.473837077532167,17.264804567318613
ISR,1991-01-01,3.812946,36.26512,29.95026171051457,19.023983589743597
ISR,1992-01-01,5.694446,40.625,49.34504711055441,12.02224065438084
ISR,1993-01-01,7.120123,45.08569,25.036272185213456,10.98016
ISR,1994-01-01,9.377645,50.62164,31.706221929031265,12.278729681191527
ISR,1995-01-01,11.31916,55.65356,20.703652142942083,9.940254800121053
ISR,1996-01-01,14.25487,61.99597,25.935758483845092,11.396234131293669
ISR,1997-01-01,17.51028,67.54872,22.83717775048107,8.956630568083705
ISR,1998-01-01,20.49772,71.26176,17.061063558092727,5.496832508447225
ISR,1999-01-01,24.31236,74.9496,18.610069802885395,5.1750616319327625
ISR,2000-01-01,28.60708,75.73925,17.66475981764007,1.0535746688441228
ISR,2001-01-01,33.28186,76.6129,16.341339276850352,1.1534970309317796
ISR,2002-01-01,35.3255,81.02319,6.14040200878195,5.756589295014291
ISR,2003-01-01,37.68985,81.61122,6.693040438210363,0.7257551819423592
ISR,2004-01-01,40.3682,81.2752,7.106289889718323,-0.4117326024534431
ISR,2005-01-01,44.68514,82.34207,10.69391253511426,1.3126636415536457
ISR,2006-01-01,48.21772,84.03898,7.905491624284948,2.060805612489446
ISR,2007-01-01,53.81921,84.4254,11.617077705042874,0.45981043558596396
ISR,2008-01-01,57.79879,88.27285,7.394348597833374,4.557218562186272
ISR,2009-01-01,65.28004,91.22144,12.943610065193411,3.340313584527967
ISR,2010-01-01,66.78865,93.6996,2.3109820398394434,2.7166420525701005
ISR,2011-01-01,70.89516,96.95901,6.148514755126807,3.4785740814261774
ISR,2012-01-01,78.73132,98.59711,11.053166393869473,1.6894768211845337
ISR,2013-01-01,83.97606,100.1512,6.661567467686313,1.5762023856480196
ISR,2014-01-01,92.13877,100.6384,9.72028218518467,0.4864644657278209
ISR,2015-01-01,100.0,100.0,8.531945889878937,-0.6343503076360557
ISR,2016-01-01,105.5032,99.45396,5.503200000000006,-0.546040000000005
ISR,2017-01-01,111.4118,99.69758,5.6003988504614,0.24495756629500431
ISR,2018-01-01,115.8616,100.5124,3.9940114063321803,0.8172916534182649
ISR,2019-01-01,124.0925,101.3609,7.104079349844993,0.8441744501175988
ISR,2020-01-01,143.0418,100.7645,15.27030239539053,-0.5883925655750912
JPN,1981-01-01,27.15902,78.13333,8.917435519433806,4.912158442430355
JPN,1982-01-01,29.66619,80.275,9.231445022684907,2.741045338781804
JPN,1983-01-01,31.85162,81.8,7.366736341943472,1.8997197134848849
JPN,1984-01-01,34.33016,83.65,7.781519432920519,2.261613691931551
JPN,1985-01-01,37.20816,85.35,8.383299116578543,2.0322773460848635
JPN,1986-01-01,40.42632,85.85833,8.649070526465156,0.5955828939660233
JPN,1987-01-01,44.62267,85.96667,10.380242376748619,0.12618461132425746
JPN,1988-01-01,49.62815,86.55,11.217347594843606,0.6785536766749296
JPN,1989-01-01,54.53889,88.51667,9.895069632859585,2.2722934719815227
JPN,1990-01-01,60.875,91.24167,11.617599844807984,3.078516171021791
JPN,1991-01-01,63.12041,94.20834,3.6885585215605743,3.2514420220498024
JPN,1992-01-01,63.49737,95.86667,0.5972077811281594,1.7602793977688092
JPN,1993-01-01,64.15246,97.05833,1.0316805247209584,1.2430388997552526
JPN,1994-01-01,65.48444,97.73333,2.076272679177075,0.6954580817535159
JPN,1995-01-01,67.46195,97.60833,3.019816615977773,-0.12789904938264152
JPN,1996-01-01,69.64943,97.74167,3.2425389423222923,0.13660719325902207
JPN,1997-01-01,71.81304,99.45,3.106428868118527,1.7478011169647538
JPN,1998-01-01,74.92895,100.1083,4.338919505426869,0.6619406737053766
JPN,1999-01-01,77.67811,99.76667,3.669022453938035,-0.34126041497058185
JPN,2000-01-01,79.1846,99.09167,1.9394009457748127,-0.6765786609896987
JPN,2001-01-01,80.46,98.35833,1.6106667205491856,-0.7400622070452525
JPN,2002-01-01,81.99989,97.45,1.9138578175490926,-0.9234906692702004
JPN,2003-01-01,82.79881,97.2,0.9742939899065837,-0.2565418163160595
JPN,2004-01-01,83.71701,97.19167,1.1089531359206717,-0.008569958847737487
JPN,2005-01-01,84.13283,96.91666,0.4966971467327805,-0.28295634800802255
JPN,2006-01-01,83.86288,97.15833,-0.3208616660107527,0.2493585726128133
JPN,2007-01-01,84.00808,97.21667,0.17313977292456764,0.06004631821068451
JPN,2008-01-01,84.63794,98.55833,0.7497612134451753,1.3800719567950688
JPN,2009-01-01,86.15813,97.225,1.796109404364047,-1.3528333931794538
JPN,2010-01-01,87.94884,96.525,2.078399333875984,-0.7199794291591552
JPN,2011-01-01,89.88443,96.26667,2.200813563885539,-0.2676301476301485
JPN,2012-01-01,91.82384,96.21667,2.1576706889057533,-0.051939056373313176
JPN,2013-01-01,94.50056,96.55,2.915059966997665,0.34643684924868395
JPN,2014-01-01,97.11024,99.21667,2.7615497728267555,2.7619575349559775
JPN,2015-01-01,100.0,100.0,2.9757520937029867,0.7895145039639071
JPN,2016-01-01,102.8462,99.88333,2.846199999999996,-0.11666999999999916
JPN,2017-01-01,106.3058,100.35,3.3638578771019336,0.4672150998569966
JPN,2018-01-01,108.9952,101.3333,2.5298713710822853,0.9798704534130542
JPN,2019-01-01,111.2663,101.8167,2.0836697395848662,0.4770396306051448
JPN,2020-01-01,117.2523,101.8,5.379885913344834,-0.016402024422319875
KOR,1982-01-01,0.9029292,28.7485,33.874725835533496,7.190809222842866
KOR,1983-01-01,1.144876,29.73188,26.795766489775723,3.4206306415986933
KOR,1984-01-01,1.375383,30.40797,20.13379614910261,2.2739564400232966
KOR,1985-01-01,1.673653,31.15574,21.686323009663493,2.4591250254456405
KOR,1986-01-01,2.112494,32.01251,26.2205487039428,2.7499587555936635
KOR,1987-01-01,2.743411,32.98878,29.865978317571564,3.049651526856218
KOR,1988-01-01,3.535478,35.3462,28.871612747780038,7.146126652758922
KOR,1989-01-01,4.473994,37.36098,26.545660869619336,5.70013183878322
KOR,1990-01-01,5.810034,40.56417,29.86235564911351,8.573624139409619
KOR,1991-01-01,7.335277,44.35017,26.251877355623044,9.333359957814992
KOR,1992-01-01,8.995083,47.1055,22.62772080727149,6.212670661690814
KOR,1993-01-01,10.90356,49.36708,21.21689149505348,4.8010954134867525
KOR,1994-01-01,13.27518,52.46033,21.75087769499136,6.265815195065208
KOR,1995-01-01,15.96344,54.81092,20.250271559406347,4.480699987971871
KOR,1996-01-01,18.9955,57.51025,18.993775777651933,4.924803305618655
KOR,1997-01-01,22.0782,60.06317,16.228580453265245,4.439069557165897
KOR,1998-01-01,25.1743,64.57592,14.023335235662328,7.513339705513373
KOR,1999-01-01,27.94427,65.10091,11.003165927155873,0.8129810616712895
KOR,2000-01-01,29.57214,66.57166,5.825416087090489,2.25918500985623
KOR,2001-01-01,32.31195,69.27875,9.264835077880742,4.066430069492045
KOR,2002-01-01,36.60915,71.19258,13.299104510869807,2.7625065406058917
KOR,2003-01-01,39.72006,73.69492,8.497629690937913,3.514888770711764
KOR,2004-01-01,42.06508,76.341,5.9038682217499305,3.5905867052980014
KOR,2005-01-01,45.07121,78.4435,7.146378896700063,2.7540902005475516
KOR,2006-01-01,48.66475,80.20208,7.973027571258896,2.2418428550485316
KOR,2007-01-01,53.6737,82.23508,10.292768379576591,2.5348469765372688
KOR,2008-01-01,59.94475,86.07858,11.68365512345898,4.673796146364794
KOR,2009-01-01,64.80128,88.4515,8.101676960868144,2.756690456557245
KOR,2010-01-01,70.25261,91.05125,8.412380125824672,2.9391813592759877
KOR,2011-01-01,73.90016,94.71684,5.1920490925532805,4.025853571477612
KOR,2012-01-01,79.5785,96.7885,7.683799331422294,2.1872140160081295
KOR,2013-01-01,85.03368,98.04808,6.855092770032104,1.301373613600789
KOR,2014-01-01,91.04727,99.29792,7.072009584907995,1.2747215447768137
KOR,2015-01-01,100.0,99.99917,9.83305704827833,0.7062081461525092
KOR,2016-01-01,108.2336,100.9708,8.233599999999996,0.9716380645959265
KOR,2017-01-01,115.5198,102.9342,6.731920586583102,1.9445225748434272
KOR,2018-01-01,123.5805,104.4533,6.9777648507009165,1.4757971597389348
KOR,2019-01-01,133.3318,104.8533,7.8906461779973265,0.38294625445055896
KOR,2020-01-01,144.392,105.4167,8.295245395322054,0.5373221443674175
MEX,1979-01-01,0.00618115,0.05175243,29.92217260081231,18.19125850537442
MEX,1980-01-01,0.008579915,0.06539005,38.807746131383325,26.351651506992045
MEX,1981-01-01,0.0127188,0.08365595,48.239230808230616,27.933760564489553
MEX,1982-01-01,0.02085722,0.1329405,63.98732584835046,58.91338273009867
MEX,1983-01-01,0.03465015,0.2683736,66.13024171006491,101.87497414256755
MEX,1984-01-01,0.05915841,0.444021,70.73060289782296,65.44883699439886
MEX,1985-01-01,0.09714103,0.7004362,64.20493721856285,57.748439826044255
MEX,1986-01-01,0.189332,1.304445,94.90425415501565,86.23323580363211
MEX,1987-01-01,0.4050855,3.024062,113.95511588109775,131.82748218591047
MEX,1988-01-01,0.7893747,6.476399,94.86619491440696,114.16224270534137
MEX,1989-01-01,1.134572,7.772189,43.730474260196075,20.007877834580608
MEX,1990-01-01,1.679637,9.843607,48.0414640939491,26.65166788918798
MEX,1991-01-01,2.325977,12.0744,38.48093367793159,22.662353342631416
MEX,1992-01-01,2.815987,13.94689,21.066846318772708,15.507934141655063
MEX,1993-01-01,3.52764,15.30691,25.27188513299245,9.751421284601802
MEX,1994-01-01,4.255014,16.37316,20.619280879001266,6.965808252612698
MEX,1995-01-01,5.068065,22.10365,19.108068739609312,34.99929152344447
MEX,1996-01-01,6.543526,29.70253,29.11290601047935,34.378394518552376
MEX,1997-01-01,8.542756,35.82886,30.55279370785721,20.625616740392147
MEX,1998-01-01,10.97416,41.53582,28.461587806089728,15.928388455563484
MEX,1999-01-01,13.73541,48.4248,25.16137909416302,16.585636205087553
MEX,2000-01-01,16.56387,53.02106,20.592468663112363,9.491541524177697
MEX,2001-01-01,21.4191,56.3973,29.312171612068912,6.367733877821384
MEX,2002-01-01,23.37026,59.2345,9.109439705683236,5.0307372870687
MEX,2003-01-01,24.93642,61.92784,6.7015086695655075,4.5469110062548115
MEX,2004-01-01,26.79003,64.83127,7.433344481685837,4.688408315226238
MEX,2005-01-01,29.1632,67.41678,8.858407400066362,3.9880600827347656
MEX,2006-01-01,34.25505,69.86364,17.459846656059682,3.629452489424741
MEX,2007-01-01,37.82107,72.63503,10.410202291340992,3.9668560069300662
MEX,2008-01-01,43.19938,76.35756,14.220406773261569,5.1249789529928
MEX,2009-01-01,48.0865,80.4025,11.312940139418675,5.297366757135766
MEX,2010-01-01,52.32529,83.74461,8.814927266488517,4.1567239824632205
