LOCATION,TIME,M1,CPI,c_m1,c_cpi
BRA,2007-10-01,56.17253,62.67321,20.58601142906451,3.660251682940152
BRA,2007-11-01,57.58533,62.91125,34.72695715392111,4.654162046341881
BRA,2007-12-01,61.61502,63.3769,125.1628856839921,9.25268937416186
BRA,2008-01-01,62.27836,63.71912,13.712153875627164,6.675656092498361
BRA,2008-02-01,59.03703,64.03141,-47.34398333769232,6.042400862687547
BRA,2008-03-01,58.75468,64.33882,-5.590527790963229,5.915693602757743
BRA,2008-04-01,59.82011,64.69264,24.067178062457483,6.802493964251366
BRA,2008-05-01,60.45024,65.20377,13.399167353289009,9.904124169239648
BRA,2008-06-01,60.0708,65.68635,-7.277606080263698,9.251920197530094
BRA,2008-07-01,60.51283,66.03437,9.196465021894662,6.546430627257527
BRA,2008-08-01,60.7733,66.21928,5.2893058757953915,3.412487937401454
BRA,2008-09-01,61.11489,66.39143,6.957337146746023,3.1646296237408
BRA,2008-10-01,61.28799,66.69027,3.4522947839676243,5.537167132076215
BRA,2008-11-01,61.0571,66.9304,-4.428250954005819,4.407413682855776
BRA,2008-12-01,61.80917,67.11787,15.824614969667362,3.413429578392324
BRA,2009-01-01,61.85745,67.4399,0.9413740643670732,5.911964698709293
BRA,2009-02-01,61.66577,67.81088,-3.6557607116872393,6.804500361478971
BRA,2009-03-01,61.70939,67.94638,0.8521441423231524,2.4243742375141375
BRA,2009-04-01,62.30717,68.27259,12.2641961167969,5.9157777948525725
BRA,2009-05-01,63.536,68.59346,26.410201839288085,5.787895664885223
BRA,2009-06-01,64.35087,68.84032,16.523799359817716,4.405179321666575
BRA,2009-07-01,64.95822,69.00552,11.932528853845525,2.9180216733724285
BRA,2009-08-01,65.33115,69.10899,7.111042597689465,1.8142477508151345
BRA,2009-09-01,66.09248,69.27488,14.916117220957425,2.918828515827898
BRA,2009-10-01,66.92126,69.46884,16.130081878330692,3.412057368886612
BRA,2009-11-01,67.80876,69.75375,17.127890023799132,5.034062029429998
BRA,2009-12-01,69.44785,70.01176,33.191353013079365,4.530064531108402
BRA,2010-01-01,70.89335,70.5368,28.04432235368366,9.379792852155378
BRA,2010-02-01,71.52869,71.0869,11.300538966254493,9.770556806189612
BRA,2010-03-01,72.70629,71.45649,21.646762955893116,6.4204879680743066
BRA,2010-04-01,73.81568,71.86391,19.927750110669717,7.060670597812901
BRA,2010-05-01,74.59965,72.17294,13.51623543185838,5.284066046728664
BRA,2010-06-01,75.29511,72.17294,11.77888841236554,0.0
BRA,2010-07-01,76.17855,72.18014,15.024712952626507,0.11977816325732249
BRA,2010-08-01,77.65551,72.20891,25.91425256562323,0.479353253824355
BRA,2010-09-01,78.79742,72.53372,19.145230145619507,5.5334037818905335
BRA,2010-10-01,79.59692,73.0778,12.878487364318513,9.38207458859226
BRA,2010-11-01,80.27906,73.68427,10.782761543223751,10.426129292013764
