LOCATION,TIME,M1,CPI,c_m1,c_cpi
AUS,2011-01-01,64.81643,92.19875,5.867302188578302,3.303852120659638
AUS,2012-01-01,67.81207,93.82401,4.621729397931989,1.762778779538765
AUS,2013-01-01,77.31635,96.12259,14.015616983820127,2.4498846297445622
AUS,2014-01-01,87.21124,98.51405,12.797926958528182,2.487927135546384
AUS,2015-01-01,100.0,100.0,14.664118982828358,1.5083635278419703
AUS,2016-01-01,109.8242,101.277,9.824200000000005,1.277000000000001
AUS,2017-01-01,120.1572,103.2505,9.408673133972291,1.9486161714900732
AUS,2018-01-01,126.9303,105.2241,5.636865705925238,1.9114677410763188
AUS,2019-01-01,140.429,106.919,10.634734180885099,1.6107526697781114
AUS,2020-01-01,181.7513,107.8245,29.4257596365423,0.8469027955742231
BRA,1996-01-01,7.429666,30.64846,26.364642161935993,15.757699595753053
BRA,1997-01-01,11.62576,32.77139,56.47755901813082,6.92671018380694
BRA,1998-01-01,13.62255,33.81846,17.17556529637633,3.1950735077151293
BRA,1999-01-01,14.89298,35.46151,9.325933837644195,4.858441218198567
BRA,2000-01-01,17.82255,37.95947,19.670811348702543,7.044144482285177
BRA,2001-01-01,21.1325,40.55603,18.571697091605863,6.840348403178433
BRA,2002-01-01,26.05783,43.98309,23.306896959659287,8.450186075905352
BRA,2003-01-01,28.38583,50.45516,8.93397493191106,14.714905205614254
BRA,2004-01-01,33.22066,53.78378,17.032547577435658,6.597184509968853
BRA,2005-01-01,37.70884,57.47848,13.510207202385502,6.86954319685228
BRA,2006-01-01,43.27507,59.88313,14.761074591528132,4.183565744953596
BRA,2007-01-01,53.22269,62.06364,22.98695299626321,3.641275931969485
BRA,2008-01-01,60.58054,65.58797,13.824648848075883,5.678574443909508
BRA,2009-01-01,64.66553,68.79394,6.743072940584558,4.888045780346621
BRA,2010-01-01,75.99152,72.26028,17.51472538769881,5.038728701975767
BRA,2011-01-01,81.38863,77.05579,7.102252988228176,6.636439825586073
BRA,2012-01-01,85.97665,81.21951,5.6371756104016,5.4035134802978435
BRA,2013-01-01,95.8047,86.25861,11.43106878437342,6.2042974649810185
BRA,2014-01-01,100.8415,91.71796,5.257362112714721,6.329049355189007
BRA,2015-01-01,100.0,100.0,-0.8344778687345947,9.029899923635453
BRA,2016-01-01,99.79171,108.7391,-0.2082900000000052,8.739099999999993
BRA,2017-01-01,104.0729,112.4867,4.290125903243876,3.4464143992363425
BRA,2018-01-01,112.5664,116.6092,8.161106301448308,3.6648777144320195
BRA,2019-01-01,118.8619,120.9622,5.592699064729799,3.7329816172308825
BRA,2020-01-01,158.9014,124.8472,33.6857310879264,3.21174714084235
CAN,1956-01-01,1.123932,11.31815,1.046578638144156,1.3561738417134424
CAN,1957-01-01,1.105941,11.69344,-1.600719616489242,3.315824582639402
CAN,1958-01-01,1.211773,11.96998,9.569407409617686,2.3649157134256376
CAN,1959-01-01,1.241405,12.11483,2.445342485762606,1.2101106267512554
CAN,1960-01-01,1.256222,12.27943,1.193566966461377,1.3586653712846164
CAN,1961-01-01,1.322896,12.40453,5.307501381125321,1.0187769301995269
CAN,1962-01-01,1.367345,12.53621,3.3599768991666736,1.0615476765343075
CAN,1963-01-01,1.444602,12.74032,5.650146817372346,1.6281635358692939
CAN,1964-01-01,1.520801,12.98393,5.274740032202651,1.9121183769324501
CAN,1965-01-01,1.618166,13.28681,6.402218304696007,2.332729766719308
CAN,1966-01-01,1.727173,13.79378,6.736453491174581,3.8155885423213007
CAN,1967-01-01,1.896504,14.2876,9.803939732730878,3.580019400048424
CAN,1968-01-01,1.985402,14.867,4.687467044625264,4.055264705058943
CAN,1969-01-01,2.1251,15.54517,7.036257644547569,4.561579336786169
CAN,1970-01-01,2.179074,16.06532,2.539833419603771,3.346055398557875
CAN,1971-01-01,2.457412,16.49987,12.77322385563777,2.7048947671132697
CAN,1972-01-01,2.832056,17.32289,15.245469624141167,4.988039299703571
CAN,1973-01-01,3.247974,18.61996,14.686079653792156,7.4876074373271315
CAN,1974-01-01,3.549594,20.66763,9.286404386242001,10.997177222722284
CAN,1975-01-01,4.007338,22.87332,12.895672012066731,10.672196086343721
CAN,1976-01-01,4.317805,24.59837,7.7474622804465225,7.541756072139941
CAN,1977-01-01,4.68593,26.56044,8.52574398334339,7.976422828016656
CAN,1978-01-01,5.147991,28.9439,9.860603978292469,8.973721820873447
CAN,1979-01-01,5.464259,31.59073,6.143522783936491,9.144690245613068
CAN,1980-01-01,5.890877,34.79062,7.8074264049343105,10.12920562456137
CAN,1981-01-01,6.228596,39.12958,5.732915489493329,12.4716374700997
CAN,1982-01-01,6.454452,43.34343,3.626114135513048,10.768963019792192
CAN,1983-01-01,7.379283,45.88491,14.328575067255906,5.863587630236001
CAN,1984-01-01,8.068004,47.86015,9.333169631792142,4.304770348247386
CAN,1985-01-01,10.01189,49.75639,24.093765942604875,3.962043579052732
CAN,1986-01-01,11.96299,51.84356,19.487828971353064,4.1947777963795065
CAN,1987-01-01,13.53057,54.10192,13.103580292217925,4.356105174876115
CAN,1988-01-01,13.92444,56.28127,2.910963839660855,4.028230421397243
CAN,1989-01-01,14.83461,59.08612,6.536492670441318,4.983629544962297
CAN,1990-01-01,15.61477,61.91072,5.259052984877934,4.780479747189352
CAN,1991-01-01,16.37168,65.39373,4.8473976882144365,5.625859301910893
CAN,1992-01-01,17.06002,66.36819,4.2044554987637195,1.4901428623202766
CAN,1993-01-01,17.93621,67.606,5.135925983674096,1.8650651765552082
CAN,1994-01-01,19.43674,67.71793,8.365925688871847,0.16556222820459868
CAN,1995-01-01,19.58873,69.17303,0.7819726970675196,2.14876621302512
CAN,1996-01-01,21.19347,70.25941,8.192159471287825,1.5705253911820916
CAN,1997-01-01,23.55707,71.39848,11.152491781666702,1.6212347926064334
CAN,1998-01-01,25.1198,72.10956,6.6338046285043175,0.9959315660501392
CAN,1999-01-01,26.5228,73.36055,5.58523555123846,1.7348462533955298
CAN,2000-01-01,29.28147,75.35555,10.401126577887698,2.719445260429468
CAN,2001-01-01,32.19206,77.25836,9.940040578563847,2.5251092985188253
CAN,2002-01-01,35.36032,79.00316,9.841743585219472,2.2583963728973773
CAN,2003-01-01,36.72045,81.18251,3.8464866833784255,2.7585605436542027
CAN,2004-01-01,39.72519,82.69028,8.182742858543396,1.8572596486607866
CAN,2005-01-01,42.2633,84.52068,6.389170196542807,2.21356125532529
CAN,2006-01-01,45.79271,86.2128,8.351004299238342,2.0020189141876314
CAN,2007-01-01,49.89303,88.05636,8.954088980538614,2.138383163520958
CAN,2008-01-01,54.16786,90.14353,8.56799035857312,2.370266043247757
CAN,2009-01-01,60.81124,90.41348,12.264431343604864,0.2994668613487941
CAN,2010-01-01,67.57454,92.02002,11.12179261597034,1.7768810580015229
CAN,2011-01-01,72.78296,94.69976,7.707666230506346,2.9121271653711824
CAN,2012-01-01,79.78663,96.13511,9.622678165328807,1.5156849394338483
CAN,2013-01-01,86.26994,97.03713,8.125810051132632,0.938283630195053
CAN,2014-01-01,92.77506,98.88728,7.540424857140263,1.906641303179514
CAN,2015-01-01,100.0,100.0,7.787588604092527,1.125240779198291
CAN,2016-01-01,108.7236,101.4288,8.723600000000005,1.4287999999999954
CAN,2017-01-01,119.0497,103.0485,9.497569984805503,1.5968837253324586
CAN,2018-01-01,124.8116,105.3858,4.839911398348755,2.2681552861031444
CAN,2019-01-01,131.7898,107.4401,5.590986735207316,1.9493138544282036
CAN,2020-01-01,160.6559,108.2104,21.903136661562566,0.7169576349984838
CHE,1957-01-01,2.248544,23.85998,3.917739984739616,1.964375685621255
CHE,1958-01-01,2.317524,24.29939,3.0677629612762867,1.8416193140145076
CHE,1959-01-01,2.552826,24.14155,10.153163462384851,-0.6495636310211911
CHE,1960-01-01,2.732359,24.4889,7.032715899947751,1.4388057104867016
CHE,1961-01-01,3.129877,24.94082,14.548527481198473,1.845407511158107
CHE,1962-01-01,3.460516,26.01727,10.563961459188336,4.316016875146853
CHE,1963-01-01,3.729504,26.91232,7.773060433761895,3.440214903408395
CHE,1964-01-01,3.949703,27.74136,5.904243566972982,3.0805222292243815
CHE,1965-01-01,4.129901,28.68859,4.562317723636443,3.414504552047921
CHE,1966-01-01,4.242529,30.05875,2.727135589933026,4.775975396490376
CHE,1967-01-01,4.365112,31.26266,2.889385081398375,4.005189836570052
CHE,1968-01-01,4.769732,32.01166,9.269407062178484,2.395829401592823
CHE,1969-01-01,5.036306,32.80844,5.588867466767512,2.4890305594898807
CHE,1970-01-01,5.283204,33.99479,4.902362962059888,3.615990275672981
CHE,1971-01-01,6.122916,36.22934,15.893991600551493,6.573213130600302
CHE,1972-01-01,7.228775,38.64222,18.060985974656514,6.660016439714334
CHE,1973-01-01,7.410441,42.02522,2.5130952339780928,8.754672997565862
CHE,1974-01-01,7.422025,46.12999,0.1563199814963784,9.767396815531251
CHE,1975-01-01,7.603266,49.21913,2.4419346472155508,6.6965980265766385
CHE,1976-01-01,8.051217,50.06347,5.891560284751313,1.7154711999175982
CHE,1977-01-01,8.434819,50.7123,4.764521935006842,1.2960148387636667
CHE,1978-01-01,9.717493,51.23402,15.206894184688494,1.02878394393471
CHE,1979-01-01,10.61535,53.10286,9.239595027235938,3.6476544296153195
CHE,1980-01-01,9.720675,55.23891,-8.428125309104264,4.022476378861699
CHE,1981-01-01,9.44206,58.82409,-2.8662104226301186,6.490316336799553
CHE,1982-01-01,9.73195,62.15065,3.070198664274531,5.655098106915043
CHE,1983-01-01,10.48448,63.98397,7.732571581235006,2.9498002032158963
CHE,1984-01-01,10.95095,65.85963,4.449147692589437,2.9314529873654234
CHE,1985-01-01,16.22055,68.12218,48.12002611645564,3.435412558497527
CHE,1986-01-01,17.31267,68.6333,6.732940621618881,0.7502989481546324
CHE,1987-01-01,18.93914,69.62184,9.39468031216443,1.4403212434780206
CHE,1988-01-01,21.58627,70.92549,13.97703380406925,1.8724727757841366
CHE,1989-01-01,20.7774,73.16338,-3.7471503877233023,3.1552690013139246
CHE,1990-01-01,19.68894,77.1171,-5.238672788703116,5.403960287236579
CHE,1991-01-01,20.06469,81.63585,1.9084318404139586,5.859595342667205
CHE,1992-01-01,20.45031,84.93152,1.9218836672782036,4.037037649513052
CHE,1993-01-01,22.54121,87.72799,10.224294888439331,3.292617393401177
CHE,1994-01-01,23.864,88.47553,5.868318515288226,0.8521111677128368
CHE,1995-01-01,25.42654,90.06794,6.547686892390205,1.799830981515439
CHE,1996-01-01,28.40117,90.79897,11.698917745001882,0.811642855382286
CHE,1997-01-01,31.26771,91.27132,10.093034899618575,0.5202151522203455
CHE,1998-01-01,33.80055,91.2877,8.100497286177978,0.01794649184431436
CHE,1999-01-01,36.68758,92.02388,8.541369888951499,0.8064394217402832
CHE,2000-01-01,36.11212,93.4581,-1.5685417244746034,1.5585302423675205
CHE,2001-01-01,36.31071,94.38242,0.549926174370275,0.9890207483353444
CHE,2002-01-01,39.45184,94.98903,8.650698375217662,0.642715031040742
CHE,2003-01-01,47.91298,95.59531,21.44675634900679,0.6382631762846701
CHE,2004-01-01,51.00859,96.36285,6.460900574332886,0.8029054981881399
CHE,2005-01-01,50.0443,97.49219,-1.8904462954180823,1.171966167459762
CHE,2006-01-01,49.92408,98.52512,-0.24022715873736533,1.0595002533023492
CHE,2007-01-01,47.49578,99.24667,-4.863985475546055,0.7323513028961481
CHE,2008-01-01,47.74064,101.6544,0.5155405385488893,2.426005829717008
CHE,2009-01-01,66.0532,101.166,38.35843005037219,-0.4804514118424767
CHE,2010-01-01,73.38894,101.8623,11.105805623346031,0.6882747168020955
CHE,2011-01-01,79.60745,102.0979,8.47336124489602,0.23129263721709692
CHE,2012-01-01,88.70335,101.3908,11.42594066258874,-0.6925705621761045
CHE,2013-01-01,96.3786,101.1705,8.65271717471776,-0.21727809623752314
CHE,2014-01-01,99.98701,101.1571,3.743995036242477,-0.01324496765361869
CHE,2015-01-01,100.0,100.0,0.012991687620223923,-1.1438643456564095
CHE,2016-01-01,101.8678,99.56538,1.8678000000000026,-0.43461999999999534
CHE,2017-01-01,108.4538,100.0968,6.465242206074931,0.5337397396564921
CHE,2018-01-01,114.8118,101.0341,5.862404083582137,0.9363935710232428
CHL,1988-01-01,1.53585,17.1735,36.450379983901534,14.68435174809578
CHL,1989-01-01,1.933088,20.0978,25.86437477618257,17.02797915392901
CHL,1990-01-01,2.237172,25.33056,15.730478902150356,26.036481604951778
CHL,1991-01-01,3.187984,30.84867,42.500621320130946,21.784397976199504
CHL,1992-01-01,4.486569,35.60733,40.733736430295764,15.42581900613543
CHL,1993-01-01,5.348976,40.13934,19.221971176638544,12.727744540239327
CHL,1994-01-01,6.301456,44.73254,17.806772735566575,11.443137829371393
CHL,1995-01-01,7.725108,48.4152,22.592429432182016,8.232619922767629
CHL,1996-01-01,9.001027,51.97813,16.516519898492046,7.3591144929691525
CHL,1997-01-01,10.50269,55.1664,16.68324070131107,6.133868224963082
CHL,1998-01-01,10.95566,57.98554,4.3128950773563774,5.110248267061105
CHL,1999-01-01,11.40218,59.92045,4.075701509539358,3.3368836437498075
CHL,2000-01-01,12.36449,62.22335,8.43970188157002,3.8432621917892824
CHL,2001-01-01,14.09823,64.44417,14.02192892711304,3.569110309875627
CHL,2002-01-01,16.0871,66.04844,14.107231900742153,2.4893950841480303
CHL,2003-01-01,19.17568,67.90452,19.199109845777055,2.8101799224932575
CHL,2004-01-01,23.21,68.62074,21.038732394366203,1.0547456929229346
CHL,2005-01-01,26.54047,70.71543,14.349289099526057,3.052561077015491
CHL,2006-01-01,29.6802,73.11411,11.82997136071818,3.3920178382567974
CHL,2007-01-01,34.95083,76.33684,17.758067668007644,4.4078085611655515
CHL,2008-01-01,39.29296,82.99056,12.423539011806005,8.716263340216871
CHL,2009-01-01,44.21159,83.28355,12.517840345955104,0.35304015300053787
CHL,2010-01-01,56.96434,84.45845,28.844811959940817,1.4107227657802697
CHL,2011-01-01,63.57011,87.28039,11.596324999113481,3.3412168942243174
CHL,2012-01-01,70.21555,89.9053,10.453717950149834,3.0074453150358287
CHL,2013-01-01,78.50416,91.51421,11.804521932819734,1.7895607934126339
CHL,2014-01-01,87.90522,95.83247,11.975238000126364,4.718677022945393
CHL,2015-01-01,100.0,100.0,13.75888712865971,4.348766133232295
CHL,2016-01-01,106.5007,103.7862,6.500699999999995,3.786199999999994
CHL,2017-01-01,115.2313,106.0516,8.197692597325661,2.1827564743674976
CHL,2018-01-01,127.9612,108.6338,11.047258861090693,2.434852468043858
CHN,1994-01-01,5.122027,55.19324,24.300196253492444,24.256989523762797
CHN,1995-01-01,6.204933,64.46086,21.14213767322975,16.79122298310444
CHN,1996-01-01,7.205846,69.81959,16.130923573227957,8.31315312889094
CHN,1997-01-01,8.899397,71.76509,23.50245897567059,2.7864672364876326
CHN,1998-01-01,9.948993,71.21021,11.79401256062629,-0.7731893041588844
CHN,1999-01-01,11.23344,70.21222,12.910321677781864,-1.4014703790369407
CHN,2000-01-01,13.46167,70.45643,19.835687020182597,0.34781694696449617
CHN,2001-01-01,15.35531,70.9631,14.066902546266544,0.719125280687653
CHN,2002-01-01,17.80031,70.44366,15.922830603875795,-0.7319860603609524
CHN,2003-01-01,21.1738,71.23799,18.951860950736254,1.1276103484685525
CHN,2004-01-01,24.69593,73.96259,16.63437833549009,3.824644687476457
CHN,2005-01-01,27.59899,75.27647,11.75521634536541,1.7764115615745708
CHN,2006-01-01,31.54037,76.5181,14.280884916440778,1.6494264409582444
CHN,2007-01-01,38.11909,80.2038,20.858093928511305,4.816768842927355
CHN,2008-01-01,43.49681,84.95608,14.107682003951311,5.92525541183834
CHN,2009-01-01,53.21697,84.33746,22.346834170137992,-0.7281644821653813
CHN,2010-01-01,67.41136,87.01545,26.67267602796626,3.175326835785674
CHN,2011-01-01,75.97614,91.8482,12.705247305498656,5.553898761656699
CHN,2012-01-01,79.69953,94.25418,4.900735941573229,2.6195178566373643
CHN,2013-01-01,87.8646,96.72463,10.244815747345061,2.621050864799842
CHN,2014-01-01,92.47799,98.58334,5.250567350218415,1.9216511864661585
CHN,2015-01-01,100.0,100.0,8.1338381165075,1.4370176543014195
CHN,2016-01-01,122.5037,102.0,22.503699999999995,2.0
CHN,2017-01-01,141.7993,103.625,15.751034458551043,1.5931372549019607
CHN,2018-01-01,150.3794,105.775,6.050876132674856,2.0747889022919233
COL,1984-01-01,0.4310766,2.112573,22.417680219483437,16.362637895288806
COL,1985-01-01,0.5338518,2.619045,23.841516797710664,23.97417746037652
COL,1986-01-01,0.713186,3.112856,33.59250638473074,18.854620672802493
COL,1987-01-01,0.9156452,3.838474,28.387994155802282,23.310361931293976
COL,1988-01-01,1.166308,4.918623,27.37553803591171,28.140062952100234
COL,1989-01-01,1.463333,6.190648,25.46711503307875,25.86140470615455
COL,1990-01-01,1.878636,7.994468,28.38062149900262,29.13782208259943
COL,1991-01-01,2.376347,10.42066,26.493211031833738,30.348385908855967
COL,1992-01-01,3.268882,13.23743,37.559119101713684,27.030629537860367
COL,1993-01-01,4.378398,16.20808,33.94175745713671,22.441289585667306
COL,1994-01-01,5.779864,19.91117,32.00864791186183,22.8471848608842
COL,1995-01-01,6.75376,24.07204,16.8498082307819,20.897164757269426
COL,1996-01-01,7.721913,29.07832,14.335022269076783,20.79707411586222
COL,1997-01-01,9.313699,34.44692,20.613881560178157,18.462552169451317
COL,1998-01-01,9.892225,40.88204,6.211559982773763,18.681263811104174
COL,1999-01-01,10.41907,45.32731,5.325849341275596,10.873405534557456
COL,2000-01-01,13.94206,49.50765,33.812902687092034,9.222563615621578
COL,2001-01-01,15.70789,53.45326,12.665488457229428,7.969697612389201
COL,2002-01-01,18.86261,56.84858,20.08366496072992,6.351941864724431
COL,2003-01-01,21.88685,60.9023,16.03298801173326,7.1307322012264835
COL,2004-01-01,25.16684,64.49631,14.986121803731471,5.90127138055541
COL,2005-01-01,29.82516,67.75428,18.509753310308326,5.051405266440825
COL,2006-01-01,35.99417,70.66261,20.68391250876775,4.292466837519352
COL,2007-01-01,40.91986,74.58094,13.684688381479566,5.545124925331795
COL,2008-01-01,44.23141,79.80053,8.092769623356475,6.998557540304528
COL,2009-01-01,48.56758,83.15298,9.80337276157374,4.201037261281353
COL,2010-01-01,55.48858,85.04154,14.250246769552856,2.271187394606902
COL,2011-01-01,64.81559,87.94791,16.808882115923677,3.4175886278635073
COL,2012-01-01,69.13538,90.73351,6.664739146862657,3.167329388498263
COL,2013-01-01,78.80053,92.5646,13.980034535139602,2.0180967318469256
COL,2014-01-01,90.57152,95.24696,14.937704099198331,2.897824870414827
COL,2015-01-01,100.0,100.0,10.409983182351352,4.990227509623403
COL,2016-01-01,104.3965,107.5143,4.396500000000003,7.514300000000005
COL,2017-01-01,105.2077,112.1505,0.7770375443621189,4.312170567078042
COL,2018-01-01,112.2002,115.7844,6.64637664353464,3.240199553278863
COL,2019-01-01,124.5861,119.8664,11.039106882162427,3.5255181181575352
COL,2020-01-01,154.7321,122.8925,24.196920844299644,2.5245606775543434
CRI,2003-01-01,17.35774,40.8703,20.748739660064736,9.447584311110568
CRI,2004-01-01,22.59781,45.9034,30.18866511423722,12.314810510321669
CRI,2005-01-01,28.22389,52.23729,24.896571835943405,13.798302522253262
CRI,2006-01-01,33.93626,58.22922,20.239485060351342,11.470598876779396
CRI,2007-01-01,43.30312,63.67787,27.601332615909953,9.357243665637288
CRI,2008-01-01,56.3746,72.22629,30.18600045447072,13.424475410374134
CRI,2009-01-01,59.60394,77.89078,5.7283599351481,7.8426982751017675
CRI,2010-01-01,64.48623,82.30154,8.191220244836172,5.662749814548007
CRI,2011-01-01,70.91505,86.31621,9.969291118429448,4.878001067780743
CRI,2012-01-01,74.56104,90.19652,5.141348698195957,4.495459195903074
CRI,2013-01-01,81.51852,94.915,9.331253963195778,5.231332650084504
CRI,2014-01-01,94.10937,99.2044,15.445385907398716,4.5192013907180115
CRI,2015-01-01,100.0,100.0,6.259344845258236,0.8019805573139832
CRI,2016-01-01,113.197,99.98252,13.197000000000003,-0.017480000000006157
CRI,2017-01-01,120.0659,101.6081,6.068093677394274,1.6258642010623452
CRI,2018-01-01,125.8508,103.865,4.8181040578549,2.221181185358256
CRI,2019-01-01,132.9405,106.042,5.6334167124881045,2.0959899870023655
CRI,2020-01-01,171.4691,106.8107,28.981837739439836,0.7249014541408079
CZE,1993-01-01,11.9376,43.55226,8.516434818416586,20.813053235430353
CZE,1994-01-01,14.73015,47.92465,23.39289304382791,10.039410124755875
CZE,1995-01-01,16.39544,52.23333,11.305315967590285,8.990529925622832
CZE,1996-01-01,17.86234,56.80833,8.946999897532477,8.758775287732938
CZE,1997-01-01,17.05099,61.69167,-4.542238027044614,8.596168906919116
CZE,1998-01-01,16.15363,68.29166,-5.262802922293656,10.698348739789328
CZE,1999-01-01,17.59025,69.75,8.893480908006445,2.135458414687836
CZE,2000-01-01,20.24264,72.38333,15.078751012634841,3.775383512544804
CZE,2001-01-01,22.77059,75.75833,12.48824264028801,4.662675784603996
CZE,2002-01-01,26.15493,77.2,14.862768158400824,1.9029854538768238
CZE,2003-01-01,30.58028,77.29166,16.91975470781225,0.11873056994817396
CZE,2004-01-01,34.36931,79.425,12.390435927990197,2.760116680117886
CZE,2005-01-01,37.16971,80.9,8.147966892556187,1.8570978910922362
CZE,2006-01-01,42.87322,82.95,15.344510355340413,2.5339925834363375
CZE,2007-01-01,49.12443,85.31667,14.580686964963192,2.8531283905967437
CZE,2008-01-01,54.49995,90.74167,10.942661319429053,6.358663553089915
CZE,2009-01-01,58.73868,91.66666,7.77749337384714,1.0193662955508687
CZE,2010-01-01,64.93914,93.01667,10.556008408769133,1.472738288926434
CZE,2011-01-01,70.77641,94.8,8.988831696878036,1.9172154840632245
CZE,2012-01-01,76.29673,97.91666,7.799660932223036,3.28761603375527
CZE,2013-01-01,82.58218,99.325,8.238164335483313,1.4383047787782077
CZE,2014-01-01,89.84076,99.66666,8.78952335721824,0.3439818776742918
CZE,2015-01-01,100.0,99.975,11.308052158062774,0.3093712581519248
CZE,2016-01-01,112.1539,100.6583,12.153899999999995,0.683470867716932
CZE,2017-01-01,125.5799,103.125,11.971050494008681,2.450567911439
CZE,2018-01-01,132.361,105.3417,5.399829112779987,2.149527272727276
DNK,1972-01-01,2.458257,15.34591,9.265919131226749,6.562307303442561
DNK,1973-01-01,2.785486,16.7736,13.31142350047208,9.303390936086542
DNK,1974-01-01,2.926311,19.3358,5.055670715989955,15.27519435303096
DNK,1975-01-01,3.343133,21.19313,14.243940579111372,9.605653761416653
DNK,1976-01-01,3.958755,23.10269,18.41452314341069,9.010278330760954
DNK,1977-01-01,4.192763,25.62602,5.911151359455188,10.922234596923568
DNK,1978-01-01,4.64562,28.24337,10.800920538556552,10.21364222770449
DNK,1979-01-01,5.279994,30.95786,13.655314037738778,9.611069783811214
DNK,1980-01-01,5.591837,34.76733,5.906124135747117,12.30534022700536
DNK,1981-01-01,6.292265,38.85853,12.525901595486431,11.76736896390951
DNK,1982-01-01,6.960825,42.79134,10.625108764490996,10.120840906745562
DNK,1983-01-01,8.389185,45.74746,20.51998146771395,6.908220214650905
DNK,1984-01-01,10.09611,48.62533,20.346732131905544,6.290775487863155
DNK,1985-01-01,12.04214,50.90039,19.27504751830161,4.67875487940134
DNK,1986-01-01,14.62891,52.7726,21.480982616046646,3.6781839981972544
DNK,1987-01-01,15.72458,54.89405,7.489758293680118,4.019983855258227
DNK,1988-01-01,17.53651,57.38357,11.522915079448866,4.535136321696065
DNK,1989-01-01,18.43726,60.12233,5.13642680328069,4.77272501519163
DNK,1990-01-01,19.42961,61.71053,5.382307349356694,2.641614188937788
DNK,1991-01-01,21.66655,63.18859,11.513046324656031,2.395150390054986
DNK,1992-01-01,24.68352,64.51305,13.924551901433318,2.0960429723151113
DNK,1993-01-01,26.02157,65.32453,5.420823286143949,1.2578540310836162
DNK,1994-01-01,28.75609,66.6258,10.508666464014278,1.9920082088612079
DNK,1995-01-01,27.97752,68.01402,-2.707496046924328,2.083607251245019
DNK,1996-01-01,30.26742,69.46021,8.184785499215096,2.1263116045779995
